order,bill_to_name,customer_class,ship_date,part_number,description,license,ordered,shipped,price,extension,standard_cost,category,sub_category,city,state
2023-32490-00,Barcelos cafe inc,INTERNET,8/16/2023,80050,Chocolate Chip - 6lb Bulk,N/A,1.00,1.00,8.93,8.93,6.45,Bulk,Bulk Everyday,Fall river,MA
2023-32490-00,Barcelos cafe inc,INTERNET,8/16/2023,00048,Linzer Tart - 5lb Bulk,N/A,1.00,1.00,8.61,8.61,6.41,Bulk,Bulk Everyday,Fall river,MA
2023-32490-00,Barcelos cafe inc,INTERNET,8/16/2023,00750,Jack-O'Lantern Sweet Treat - 72/Case,N/A,1.00,1.00,14.92,14.92,7.47,Bulk,Bulk Harvest,Fall river,MA
2023-32490-00,Barcelos cafe inc,INTERNET,8/16/2023,00754,Witch Sweet Treat - 72/Case,N/A,1.00,1.00,14.92,14.92,7.65,Bulk,Bulk Harvest,Fall river,MA
2023-32490-00,Barcelos cafe inc,INTERNET,8/16/2023,00735,Harvest Pretzel - 5lb Bulk,N/A,1.00,1.00,9.45,9.45,5.13,Bulk,Bulk Harvest,Fall river,MA
2023-32490-00,Barcelos cafe inc,INTERNET,8/16/2023,00717,Autumn Leaf - 5lb Bulk,N/A,1.00,1.00,9.45,9.45,5.31,Bulk,Bulk Harvest,Fall river,MA
2023-32490-00,Barcelos cafe inc,INTERNET,8/16/2023,00703,Autumn Shortbread - 5lb Bulk,N/A,1.00,1.00,9.45,9.45,4.38,Bulk,Bulk Harvest,Fall river,MA
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,80003,Petite Chocolate Almond Biscotti - 6lb Bulk,N/A,1.00,1.00,14.91,14.91,11.38,Bulk,Bulk Everyday,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,80001,Petite Almond Biscotti - 6lb Bulk,N/A,1.00,1.00,14.76,14.76,9.97,Bulk,Bulk Everyday,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,80081,Chocolate Drizzled Biscotto Sorrento 6lb - Bulk,N/A,2.00,2.00,12.98,25.97,8.07,Bulk,Bulk Everyday,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,80301,Almond Biscotti - 6lb Bulk,N/A,2.00,2.00,11.54,23.07,10.10,Bulk,Bulk Everyday,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,80010,Lemon Fan - 6lb Bulk,N/A,2.00,2.00,10.77,21.54,7.79,Bulk,Bulk Everyday,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,00034,Rainbow Layer - 5lb Bulk,N/A,3.00,3.00,10.05,30.16,7.14,Bulk,Rainbow Cookies,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,00038,Apricot Pocket - 5lb Bulk,N/A,2.00,2.00,8.61,17.22,5.20,Bulk,Bulk Everyday,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,00032,Raspberry Pocket,N/A,3.00,3.00,8.61,25.82,5.20,Bulk,Bulk Everyday,Westerly,RI
2023-32489-00,Ritacco's Market,INTERNET,8/15/2023,80015,Anisette Biscotti - 5lb Bulk,N/A,1.00,1.00,8.04,8.04,7.72,Bulk,Bulk Everyday,Westerly,RI
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00032,Raspberry Pocket,N/A,1.00,1.00,8.61,8.61,5.20,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00940,Double Chcolate Coconut Squares,N/A,1.00,1.00,10.34,10.34,6.07,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00945,S'mores Filled Cookie,N/A,1.00,1.00,10.34,10.34,5.79,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,80385,Raspberry Finger - 6lb Bulk,N/A,1.00,1.00,10.77,10.77,9.25,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,80010,Lemon Fan - 6lb Bulk,N/A,1.00,1.00,10.77,10.77,7.79,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00950,Fudge Mint Filled Cookie,N/A,1.00,1.00,10.34,10.34,6.77,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00084,Brownie - 5lb Bulk,N/A,1.00,1.00,10.34,10.34,6.32,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00050,Chocolate Drizzled Macaroon - 5lb Bulk,N/A,1.00,1.00,10.34,10.34,6.30,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,80075,Rainbow Sprinkle - 6lb Bulk,N/A,1.00,1.00,8.93,8.93,5.92,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00006,Almond Tartlette - 5lb Bulk,N/A,1.00,1.00,8.65,8.65,5.20,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00048,Linzer Tart - 5lb Bulk,N/A,1.00,1.00,8.61,8.61,6.41,Bulk,Bulk Everyday,Ellington,CT
2023-32486-00,DiFiore Ravioli Shop Ellington CT,INTERNET,8/16/2023,00034,Rainbow Layer - 5lb Bulk,N/A,2.00,2.00,10.05,20.10,7.14,Bulk,Rainbow Cookies,Ellington,CT
2023-32485-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,12155,Candyland Gingerbread House Kit - 6/Case,Hasbro,144.00,144.00,18.12,"2,609.28",12.15,Structure Kits,Structure Kits Licensed,,NY
2023-32485-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,12202,Minions Gingerbread House Kit - 6/Case,Universal,144.00,144.00,18.12,"2,609.28",12.94,Structure Kits,Structure Kits Licensed,,NY
2023-32484-00,INTER COUNTY,DISTRIBUTOR,8/29/2023,00018,Pretzel - 5lb Bulk,N/A,60.00,60.00,7.56,453.36,5.17,Bulk,Bulk Everyday,DEER PARK,NY
2023-32484-00,INTER COUNTY,DISTRIBUTOR,8/29/2023,00024,Strawberry Leaf - 5lb Bulk,N/A,156.00,0.00,7.56,0.00,5.27,Bulk,Bulk Everyday,DEER PARK,NY
2023-32484-00,INTER COUNTY,DISTRIBUTOR,8/29/2023,00046,Vanilla Florentine - 5lb Bulk,N/A,60.00,60.00,9.96,597.60,7.72,Bulk,Bulk Everyday,DEER PARK,NY
2023-32484-00,INTER COUNTY,DISTRIBUTOR,8/29/2023,80095,Angel Spritz - 6lb Bulk,N/A,10.00,10.00,7.84,78.36,6.17,Bulk,Bulk Everyday,DEER PARK,NY
2023-32484-00,INTER COUNTY,DISTRIBUTOR,8/29/2023,15805,Sugar Free Variety Pack - 5lb Bulk,N/A,24.00,24.00,12.42,297.98,12.20,Bulk,Bulk Everyday,DEER PARK,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,16734,Cakebites - Classic Italian Rainbow - 12ct Display - 8/Case,N/A,36.00,36.00,29.95,"1,078.27",24.02,Branded,Cakebites,,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,16037,Cakebites Ultimate Party Cake 12ct Display - 8 Displays/Case,N/A,12.00,12.00,29.95,359.42,24.10,Branded,Cakebites,,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,80015,Anisette Biscotti - 5lb Bulk,N/A,2.00,2.00,6.42,12.85,7.72,Bulk,Bulk Everyday,,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,80301,Almond Biscotti - 6lb Bulk,N/A,2.00,2.00,9.21,18.42,10.10,Bulk,Bulk Everyday,,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,80003,Petite Chocolate Almond Biscotti - 6lb Bulk,N/A,1.00,1.00,11.79,11.79,11.38,Bulk,Bulk Everyday,,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,16595,Strawberry Shortcake CAKEBITES 12 CT DISPLAY,N/A,6.00,6.00,29.95,179.71,24.31,Branded,Cakebites,,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,18812,Cakebites - M&M's - 12ct Display - 8/Case,MARS,6.00,0.00,34.56,0.00,26.24,Branded,Cakebites,,NY
2023-32483-00,TWO J DISTRIBUTORS LLC,DISTRIBUTOR,8/29/2023,15812,FILLED - Peanutter 3 Pack - 8ct Display - 9 Per/Cs,N/A,6.00,6.00,25.06,150.34,25.43,Branded,Filled Cookies & Crumbles,,NY
2023-32481-00,Watermill Caterers,INTERNET,8/15/2023,00046,Vanilla Florentine - 5lb Bulk,N/A,2.00,2.00,11.35,22.70,7.72,Bulk,Bulk Everyday,Smithtown,NY
2023-32481-00,Watermill Caterers,INTERNET,8/15/2023,00036,Black Forest - 5lb Bulk,N/A,2.00,2.00,10.34,20.69,5.97,Bulk,Bulk Everyday,Smithtown,NY
2023-32481-00,Watermill Caterers,INTERNET,8/15/2023,00006,Almond Tartlette - 5lb Bulk,N/A,2.00,2.00,8.65,17.30,5.20,Bulk,Bulk Everyday,Smithtown,NY
2023-32481-00,Watermill Caterers,INTERNET,8/15/2023,80010,Lemon Fan - 6lb Bulk,N/A,2.00,2.00,10.77,21.54,7.79,Bulk,Bulk Everyday,Smithtown,NY
2023-32481-00,Watermill Caterers,INTERNET,8/15/2023,80385,Raspberry Finger - 6lb Bulk,N/A,2.00,2.00,10.77,21.54,9.25,Bulk,Bulk Everyday,Smithtown,NY
2023-32481-00,Watermill Caterers,INTERNET,8/15/2023,00050,Chocolate Drizzled Macaroon - 5lb Bulk,N/A,2.00,2.00,10.34,20.69,6.30,Bulk,Bulk Everyday,Smithtown,NY
2023-32481-00,Watermill Caterers,INTERNET,8/15/2023,00048,Linzer Tart - 5lb Bulk,N/A,2.00,2.00,8.61,17.22,6.41,Bulk,Bulk Everyday,Smithtown,NY
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00032,Raspberry Pocket,N/A,1.00,1.00,8.61,8.61,5.20,Bulk,Bulk Everyday,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00508,Sugar Free - Orange Fan - 5lb Bulk,N/A,1.00,1.00,10.44,10.44,7.51,Bulk,Bulk Sugar Free,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00046,Vanilla Florentine - 5lb Bulk,N/A,1.00,1.00,11.35,11.35,7.72,Bulk,Bulk Everyday,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00037,Ultimate Party Cake - 5lb Bulk,N/A,1.00,1.00,10.05,10.05,7.08,Bulk,Rainbow Cookies,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00034,Rainbow Layer - 5lb Bulk,N/A,4.00,4.00,10.05,40.21,7.14,Bulk,Rainbow Cookies,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,80041,Cherry Jelly Top - 6lb Bulk,N/A,1.00,1.00,8.93,8.93,5.92,Bulk,Bulk Everyday,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00182,Honey Dutch Boy - 5lb Bulk,N/A,1.00,1.00,8.86,8.86,5.70,Bulk,Bulk Everyday,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00026,Pistachio Leaf - 5lb Bulk,N/A,1.00,1.00,8.61,8.61,5.37,Bulk,Bulk Everyday,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00024,Strawberry Leaf - 5lb Bulk,N/A,1.00,1.00,8.61,8.61,5.27,Bulk,Bulk Everyday,wellington,FL
2023-32480-00,strathmore bagels & deli,INTERNET,8/15/2023,00018,Pretzel - 5lb Bulk,N/A,1.00,1.00,8.61,8.61,5.17,Bulk,Bulk Everyday,wellington,FL
2023-32479-00,Tuzzi Baking Co Inc,INTERNET,8/15/2023,80015,Anisette Biscotti - 5lb Bulk,N/A,24.00,24.00,8.04,193.06,7.72,Bulk,Bulk Everyday,Berwick,PA
2023-32477-00,BEST COOKIES & MORE,DISTRIBUTOR,8/31/2023,00701,Orange Pumpkin Face - 5lb Bulk,N/A,15.00,15.00,6.80,102.00,4.62,Bulk,Bulk Harvest,HICKSVILLE,NY
2023-32477-00,BEST COOKIES & MORE,DISTRIBUTOR,8/31/2023,00703,Autumn Shortbread - 5lb Bulk,N/A,25.00,25.00,6.80,170.00,4.38,Bulk,Bulk Harvest,HICKSVILLE,NY
2023-32477-00,BEST COOKIES & MORE,DISTRIBUTOR,8/31/2023,00709,Sugar Trio - 5lb Bulk,N/A,30.00,30.00,6.80,204.00,4.03,Bulk,Bulk Harvest,HICKSVILLE,NY
2023-32477-00,BEST COOKIES & MORE,DISTRIBUTOR,8/31/2023,00712,Apple Pie - 5lb Bulk,N/A,15.00,15.00,6.80,102.00,5.53,Bulk,Bulk Harvest,HICKSVILLE,NY
2023-32477-00,BEST COOKIES & MORE,DISTRIBUTOR,8/31/2023,00717,Autumn Leaf - 5lb Bulk,N/A,30.00,30.00,6.80,204.00,5.31,Bulk,Bulk Harvest,HICKSVILLE,NY
2023-32477-00,BEST COOKIES & MORE,DISTRIBUTOR,8/31/2023,00735,Harvest Pretzel - 5lb Bulk,N/A,20.00,20.00,6.80,136.00,5.13,Bulk,Bulk Harvest,HICKSVILLE,NY
2023-32475-00,WAL*MART STORES INC.,RETAIL,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,20.00,20.00,9.22,184.32,8.44,Branded,Cakebites,TOBYHANNA,PA
2023-32474-00,WAL*MART STORES INC.,GROCERY,8/25/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,20.00,20.00,9.22,184.32,8.44,Branded,Cakebites,MARCY,NY
2023-32472-00,WAL*MART STORES INC.,GROCERY,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,5.00,5.00,9.22,46.08,8.44,Branded,Cakebites,WOODLAND,PA
2023-32471-00,WAL*MART STORES INC.,GROCERY,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,20.00,20.00,9.22,184.32,8.44,Branded,Cakebites,RAYMOND,NH
2023-32470-00,WAL*MART STORES INC.,GROCERY,8/21/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,10.00,10.00,9.22,92.16,8.44,Branded,Cakebites,HOPE MILLS,NC
2023-32469-00,WAL*MART STORES INC.,RETAIL,8/21/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,10.00,10.00,9.22,92.16,8.44,Branded,Cakebites,BENTONVILLE,AR
2023-32468-00,WAL*MART STORES INC.,GROCERY,8/25/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,4.00,4.00,9.22,36.86,8.44,Branded,Cakebites,SANGER,TX
2023-32467-00,WAL*MART STORES INC.,GROCERY,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,10.00,10.00,9.22,92.16,8.44,Branded,Cakebites,SUTHERLAND,VA
2023-32466-00,WAL*MART STORES INC.,RETAIL,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,6.00,6.00,9.22,55.30,8.44,Branded,Cakebites,FT PIERCE,FL
2023-32464-00,WAL*MART STORES INC.,RETAIL,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,10.00,10.00,9.22,92.16,8.44,Branded,Cakebites,SHELBY,NC
2023-32463-00,WAL*MART STORES INC.,GROCERY,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,3.00,3.00,9.22,27.65,8.44,Branded,Cakebites,LOVELAND,CO
2023-32462-00,WAL*MART STORES INC.,RETAIL,8/24/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,1.00,1.00,7.46,7.46,6.94,Branded,Cakebites,ST JAMES,MO
2023-32460-00,WAL*MART STORES INC.,GROCERY,8/24/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,6.00,6.00,9.22,55.30,8.44,Branded,Cakebites,SEYMOUR,IN
2023-32459-00,WAL*MART STORES INC.,GROCERY,8/23/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,10.00,10.00,7.46,74.56,6.94,Branded,Cakebites,BROOKHAVEN,MS
2023-32458-00,WAL*MART STORES INC.,RETAIL,8/24/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,8.00,8.00,9.22,73.73,8.44,Branded,Cakebites,SPRING VALLEY,IL
2023-32457-00,WAL*MART STORES INC.,RETAIL,8/24/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,14.00,14.00,7.46,104.38,6.94,Branded,Cakebites,SPRING VALLEY,IL
2023-32456-00,WAL*MART STORES INC.,GROCERY,8/25/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,4.00,4.00,7.46,29.82,6.94,Branded,Cakebites,SANGER,TX
2023-32453-00,WAL*MART STORES INC.,GROCERY,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,8.00,8.00,9.22,73.73,8.44,Branded,Cakebites,MIDWAY,TN
2023-32452-00,WAL*MART STORES INC.,RETAIL,8/21/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,4.00,4.00,7.46,29.82,6.94,Branded,Cakebites,BENTONVILLE,AR
2023-32451-00,WAL*MART STORES INC.,GROCERY,8/22/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,5.00,5.00,9.22,46.08,8.44,Branded,Cakebites,COLDWATER,MI
2023-32450-00,WAL*MART STORES INC.,GROCERY,8/23/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,12.00,12.00,9.22,110.59,8.44,Branded,Cakebites,BROOKHAVEN,MS
2023-32449-00,WAL*MART STORES INC.,GROCERY,8/21/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,6.00,6.00,9.22,55.30,8.44,Branded,Cakebites,HOPKINSVILLE,KY
2023-32447-00,WAL*MART STORES INC.,RETAIL,8/21/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,4.00,4.00,9.22,36.86,8.44,Branded,Cakebites,BEAVER DAM,WI
2023-32446-00,WAL*MART STORES INC.,GROCERY,8/24/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,4.00,4.00,7.46,29.82,6.94,Branded,Cakebites,MOUNT PLEASANT,IA
2023-32445-00,WAL*MART STORES INC.,RETAIL,8/24/2023,18888W,Cakebites - M&M's Cakebite Family Pack 8/cs.,MARS,1.00,1.00,9.22,9.22,8.44,Branded,Cakebites,ST JAMES,MO
2023-32442-00,WAL*MART STORES INC.,RETAIL,8/24/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,16.00,16.00,7.46,119.30,6.94,Branded,Cakebites,CULLMAN,AL
2023-32440-00,WAL*MART STORES INC.,GROCERY,8/22/2023,19834,Cakebites - Classic Italian Rainbow - Family Pack 8/Case,N/A,12.00,12.00,7.46,89.47,6.94,Branded,Cakebites,OPELOUSAS,LA
2023-32439-00,WAL*MART STORES INC.,GROCERY,8/30/2023,19834W,Cakebites - Classic Italian Rainbow - Family Pack 8/Case - WALMART,N/A,14.00,14.00,7.46,104.38,6.94,Branded,Cakebites,SEARCY,AR
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00070,Fiesta Ring - 5lb Bulk,N/A,12.00,12.00,7.25,87.02,5.70,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00008,Raspberry Napoleon - 5lb Bulk,N/A,27.00,27.00,7.25,195.80,5.80,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00032,Raspberry Pocket,N/A,17.00,17.00,7.25,123.28,5.20,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00038,Apricot Pocket - 5lb Bulk,N/A,11.00,11.00,7.25,79.77,5.20,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00048,Linzer Tart - 5lb Bulk,N/A,5.00,5.00,7.25,36.26,6.41,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00050,Chocolate Drizzled Macaroon - 5lb Bulk,N/A,12.00,12.00,8.71,104.50,6.30,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00090,Melt-A-Way - 5lb Bulk,N/A,1.00,1.00,7.25,7.25,5.19,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00084,Brownie - 5lb Bulk,N/A,13.00,13.00,8.71,113.20,6.32,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00006,Almond Tartlette - 5lb Bulk,N/A,30.00,30.00,7.29,218.64,5.20,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00046,Vanilla Florentine - 5lb Bulk,N/A,3.00,3.00,9.56,28.68,7.72,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00042,Chocolate Florentine - 5lb Bulk,N/A,11.00,11.00,9.56,105.16,7.54,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00058,Rum Ball - 5lb Bulk,N/A,3.00,3.00,7.25,21.76,6.91,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00940,Double Chcolate Coconut Squares,N/A,7.00,7.00,8.71,60.96,6.07,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00182,Honey Dutch Boy - 5lb Bulk,N/A,2.00,2.00,7.46,14.93,5.70,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00186,Chocolate Dutch Boy - 5lb Bulk,N/A,16.00,16.00,7.46,119.42,5.83,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00026,Pistachio Leaf - 5lb Bulk,N/A,13.00,13.00,7.25,94.28,5.37,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00018,Pretzel - 5lb Bulk,N/A,6.00,6.00,7.25,43.51,5.17,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00044,Red Velvet - 5lb Bulk,N/A,14.00,14.00,7.50,105.00,6.37,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32433-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00024,Strawberry Leaf - 5lb Bulk,N/A,7.00,7.00,7.25,50.76,5.27,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,15502,European Variety Pack - 5lb Bulk,N/A,5.00,5.00,10.35,51.76,10.56,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,80600,Traditionally Italian Assortment - 6lb Bulk,N/A,3.00,3.00,10.17,30.52,11.44,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,80075,Rainbow Sprinkle - 6lb Bulk,N/A,3.00,3.00,7.52,22.55,5.92,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,80041,Cherry Jelly Top - 6lb Bulk,N/A,4.00,4.00,7.52,30.06,5.92,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,80095,Angel Spritz - 6lb Bulk,N/A,4.00,4.00,7.52,30.06,6.17,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00088,Peanutter - 5lb Bulk,N/A,14.00,14.00,7.63,106.85,6.15,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00034,Rainbow Layer - 5lb Bulk,N/A,16.00,16.00,8.46,135.42,7.14,Bulk,Rainbow Cookies,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00096,Chocolate Vienna Roll - 5lb Bulk,N/A,3.00,3.00,14.34,43.02,9.71,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00504,Sugar Free - Chocolate Marble - 5lb Bulk,N/A,6.00,6.00,8.80,52.78,6.51,Bulk,Bulk Sugar Free,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00507,Sugar Free - Chocolate Chip - 5lb Bulk,N/A,9.00,9.00,8.80,79.16,7.54,Bulk,Bulk Sugar Free,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00508,Sugar Free - Orange Fan - 5lb Bulk,N/A,5.00,5.00,8.80,43.98,7.51,Bulk,Bulk Sugar Free,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,15134,Rainbow Layer Clam Shell 13oz - 12/Case,N/A,13.00,13.00,23.60,306.85,19.42,Bulk,Rainbow Cookies,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00945,S'mores Filled Cookie,N/A,10.00,10.00,8.71,87.08,5.79,Bulk,Bulk Everyday,FAIRFIELD,OH
2023-32432-00,BAKEMARK - CINCINNATI,DISTRIBUTOR,8/24/2023,00950,Fudge Mint Filled Cookie,N/A,23.00,23.00,8.71,200.28,6.77,Bulk,Bulk Everyday,FAIRFIELD,OH
